1500,100,100,1,1.0,0.3,0.1,0.001,1.6148664187043646,1.86,1.5776247828940597,1.18,81.22,81.12,81.38,81.25,67.7,61.42,95.2,74.67,93.26,94.59,91.76,93.15,82.12,82.52,81.5,82.01,67.4,61.11,95.7,74.59,699.58,0.117,33.6,471.431,0.482,73.7,65.0,56.49999999999999,34.8,1,
2000,100,100,1,1.0,0.3,0.1,0.001,1.6708374384214864,1.38,1.6198299203197666,1.38,81.06,81.35,80.6,80.97,67.4,61.24,94.8,74.41,93.11,93.97,92.13,93.04,82.12,83.33,80.29,81.78,66.55,60.96,92.08,73.36,805.604,0.114,33.4,576.932,0.518,73.8,67.10000000000001,60.199999999999996,39.5,1,
1000,100,100,1,1.0,0.3,0.1,0.001,0.8742174002409113,1.84,0.7914160025554402,1.7,79.92,77.38,84.56,80.81,70.0,62.92,97.4,76.45,93.09,94.13,91.91,93.0,83.51,82.01,85.85,83.89,69.63,62.64,97.3,76.21,783.088,0.118,32.300000000000004,550.821,0.434,70.1,60.199999999999996,51.300000000000004,29.9,1,
1500,100,100,1,1.0,0.3,0.1,0.001,0.8413708188660437,1.56,0.7719011560296597,1.56,80.71,80.39,81.24,80.81,69.75,62.77,97.1,76.25,93.49,94.31,92.56,93.42,84.35,84.64,83.94,84.29,69.21,62.56,95.7,75.66,610.399,0.118,33.0,379.1,0.467,73.1,64.0,55.50000000000001,32.800000000000004,1,
2000,100,100,1,1.0,0.3,0.1,0.001,0.9263850700143292,1.98,0.9078153091031658,1.62,81.39,81.35,81.46,81.4,70.65,64.06,94.1,76.23,93.4,94.48,92.18,93.32,84.97,83.39,87.32,85.31,70.22,63.41,95.62,76.25,739.591,0.115,33.5,508.519,0.506,73.9,66.60000000000001,59.199999999999996,37.9,1,
1000,100,100,1,1.0,0.3,0.1,0.001,0.5671589967269106,1.5,0.5365723553074704,1.42,83.85,82.87,85.34,84.09,72.65,65.59,95.3,77.7,93.63,94.49,92.66,93.57,86.33,85.12,88.06,86.56,72.2,65.44,94.1,77.19,634.03,0.117,31.6,417.018,0.415,69.0,58.5,49.0,27.700000000000003,1,
1500,100,100,1,1.0,0.3,0.1,0.001,0.6236573005445445,1.28,0.5946137451756202,1.22,84.86,83.67,86.62,85.12,73.5,66.5,94.7,78.14,93.72,94.61,92.72,93.65,87.16,85.97,88.81,87.36,72.16,65.54,93.43,77.04,539.39,0.12,33.4,321.436,0.457,72.7,63.3,53.900000000000006,31.8,1,
2000,100,100,1,1.0,0.3,0.1,0.001,0.680550838271299,1.2,0.6459752152000562,1.1,86.8,85.59,88.5,87.02,75.25,67.74,96.4,79.57,93.74,94.71,92.65,93.67,86.86,87.79,85.62,86.69,74.47,67.24,95.45,78.9,597.942,0.114,32.800000000000004,377.725,0.495,73.5,65.9,58.199999999999996,36.5,1,
1000,100,100,1,1.0,0.3,0.1,0.001,0.5732711266885409,1.1,0.5405725994841168,1.1,87.15,88.02,86.0,87.0,77.45,69.88,96.5,81.06,93.82,94.44,93.11,93.77,87.6,89.6,85.06,87.27,76.96,70.1,94.02,80.32,541.609,0.116,31.6,318.946,0.438,70.7,60.9,52.0,30.099999999999998,1,
1500,100,100,1,1.0,0.3,0.1,0.001,0.6278500706965628,1.34,0.5648208556713152,1.28,87.49,86.99,88.16,87.57,82.2,76.22,93.6,84.02,93.82,94.5,93.06,93.77,87.6,90.5,84.02,87.14,80.54,75.16,91.24,82.42,437.507,0.116,32.800000000000004,217.76,0.479,74.0,65.0,56.2,34.4,1,
2000,100,100,1,1.0,0.3,0.1,0.001,0.764439493157795,1.16,0.7037278667149894,1.16,87.34,86.62,88.32,87.46,81.25,75.72,92.0,83.07,93.59,94.59,92.47,93.52,87.7,90.08,84.73,87.32,78.98,75.22,86.44,80.44,483.764,0.111,32.800000000000004,264.56,0.517,74.3,67.10000000000001,59.9,39.4,1,
1000,100,100,1,1.0,0.3,0.1,0.001,0.6581826219543125,1.08,0.6274758221470397,1.1,86.33,88.03,84.1,86.02,83.15,77.37,93.7,84.76,93.38,94.22,92.43,93.32,88.12,90.26,85.46,87.79,82.69,78.03,90.99,84.01,453.746,0.112,31.7,232.108,0.453,71.7,62.8,53.800000000000004,31.5,1,
1500,100,100,1,1.0,0.3,0.1,0.001,0.702985633420641,1.04,0.6179415260860122,1.04,86.64,86.22,87.22,86.72,83.7,78.37,93.1,85.1,93.42,95.23,91.42,93.29,87.85,92.09,82.81,87.2,83.28,78.71,91.24,84.51,414.614,0.114,32.800000000000004,194.03,0.49,74.1,66.0,57.3,35.6,1,
2000,100,100,1,1.0,0.3,0.1,0.001,0.7574696228734848,1.0,0.7335699575851689,0.96,86.79,88.05,85.14,86.57,83.4,78.55,91.9,84.7,93.41,94.56,92.12,93.32,87.05,89.45,84.0,86.64,81.8,77.53,89.55,83.11,459.997,0.11,33.0,237.507,0.514,74.2,66.8,59.8,38.9,1,
1000,100,100,1,1.0,0.3,0.1,0.001,0.6277258298882353,0.7,0.6194106856052426,0.7,85.71,89.04,81.44,85.07,84.45,80.03,91.8,85.51,92.73,93.76,91.56,92.65,87.71,89.91,84.95,87.36,84.16,80.33,90.48,85.1,516.019,0.109,31.5,286.888,0.468,71.89999999999999,64.0,55.400000000000006,33.4,1,
